"Ensgid"	"Ensgid_var"	"GeneSymbol"	"Organ_n"	"Adipose_Subcutaneous"	"Adipose_Visceral_(Omentum)"	"Adrenal_Gland"	"Artery_Aorta"	"Artery_Coronary"	"Artery_Tibial"	"Brain_Cerebellum"	"Brain_Cortex"	"Colon_Sigmoid"	"Esophagus_Gastroesophageal_Junction"	"Esophagus_Mucosa"	"Esophagus_Muscularis"	"Heart_Atrial_Appendage"	"Lung"	"Muscle_Skeletal"	"Nerve_Tibial"	"Ovary"	"Pancreas"	"Prostate"	"Skin_Not_Sun_Exposed_(Suprapubic)"	"Skin_Sun_Exposed_(Lower_leg)"	"Spleen"	"Stomach"	"Testis"	"Thyroid"	"Uterus"	"Whole_Blood"	"organ_list"
"ENSG00000244694"	"ENSG00000244694.3"	"PTCHD4"	13	0.0270736849053428	0.033078934304448	NA	0.0426107733096773	0.0405574151912821	0.0463686848321929	NA	NA	0.04475335741499	0.0383067936208628	NA	0.0415691445562885	NA	0.0326056276570071	NA	0.0328248431184394	NA	NA	NA	NA	NA	NA	NA	0.0459492363013015	0.0429477659553011	0.0371310882396297	NA	"Adipose_Subcutaneous, Adipose_Visceral_(Omentum), Artery_Aorta, Artery_Coronary, Artery_Tibial, Colon_Sigmoid, Esophagus_Gastroesophageal_Junction, Esophagus_Muscularis, Lung, Nerve_Tibial, Testis, Thyroid, Uterus"
"ENSG00000163071"	"ENSG00000163071.6"	"SPATA18"	13	NA	0.0310174899915945	0.0315690043831984	0.0226295169550767	NA	0.026085391807845	NA	0.0327616968183769	0.0298470951112844	NA	NA	0.0208639887876066	0.0273460760249247	NA	0.0251252685191789	NA	0.0306466884746627	0.0412091723396369	NA	NA	NA	NA	NA	NA	0.0338155888995887	0.0283669286804356	NA	"Adipose_Visceral_(Omentum), Adrenal_Gland, Artery_Aorta, Artery_Tibial, Brain_Cortex, Colon_Sigmoid, Esophagus_Muscularis, Heart_Atrial_Appendage, Muscle_Skeletal, Ovary, Pancreas, Thyroid, Uterus"
"ENSG00000161513"	"ENSG00000161513.7"	"FDXR"	6	0.0177240225107427	NA	NA	NA	NA	0.0295972506969965	NA	NA	NA	NA	NA	0.0197428488694615	NA	NA	0.0227684245508143	0.0256391252505952	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0296160516252516	NA	"Adipose_Subcutaneous, Artery_Tibial, Esophagus_Muscularis, Muscle_Skeletal, Nerve_Tibial, Uterus"
"ENSG00000165507"	"ENSG00000165507.8"	"C10orf10"	6	0.014009903556967	NA	NA	0.0158022119200393	NA	0.027207975836068	NA	NA	NA	NA	0.0165046093110473	NA	NA	0.021548555605635	0.0196630758221548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Artery_Tibial, Esophagus_Mucosa, Lung, Muscle_Skeletal"
"ENSG00000125648"	"ENSG00000125648.10"	"SLC25A23"	6	-0.0181545017107011	NA	NA	-0.0262576394431826	NA	-0.0280893677384446	NA	-0.0239284913399275	NA	NA	NA	NA	NA	NA	-0.0163124668616094	-0.0216723693468745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Artery_Tibial, Brain_Cortex, Muscle_Skeletal, Nerve_Tibial"
"ENSG00000176720"	"ENSG00000176720.3"	"BOK"	6	-0.0194968398720897	NA	NA	-0.0359491257510637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0261193769620431	-0.0245008368297335	NA	NA	NA	-0.0174450174719743	NA	NA	NA	NA	-0.0348475523643684	NA	"Adipose_Subcutaneous, Artery_Aorta, Nerve_Tibial, Ovary, Skin_Sun_Exposed_(Lower_leg), Uterus"
"ENSG00000110719"	"ENSG00000110719.5"	"TCIRG1"	5	0.0165078776482548	NA	NA	0.0226891556510843	NA	0.0256137474298769	NA	NA	NA	NA	NA	NA	NA	NA	0.0142410949266511	0.0163818628294953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Artery_Tibial, Muscle_Skeletal, Nerve_Tibial"
"ENSG00000141756"	"ENSG00000141756.14"	"FKBP10"	5	0.0130314529281043	NA	NA	0.0366289066893843	NA	0.0202108062097039	NA	NA	NA	NA	0.0113796805768862	NA	NA	NA	0.0148918997003266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Artery_Tibial, Esophagus_Mucosa, Muscle_Skeletal"
"ENSG00000160703"	"ENSG00000160703.11"	"NLRX1"	5	-0.0149475005480247	NA	NA	-0.0230449270550378	NA	-0.0236670576825783	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0195004719082474	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0267688618519274	NA	"Adipose_Subcutaneous, Artery_Aorta, Artery_Tibial, Nerve_Tibial, Uterus"
"ENSG00000124615"	"ENSG00000124615.13"	"MOCS1"	5	-0.0150255104501013	NA	NA	0.0285631636706992	NA	NA	0.0307618115919646	NA	NA	NA	0.0157028829114391	NA	NA	0.0194950337407893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Brain_Cerebellum, Esophagus_Mucosa, Lung"
"ENSG00000004961"	"ENSG00000004961.10"	"HCCS"	5	-0.0189222350915617	NA	NA	NA	NA	-0.0161735877487014	NA	NA	NA	NA	-0.0155325542916844	NA	NA	NA	-0.0159516463498469	NA	NA	NA	NA	NA	NA	NA	NA	-0.0136739221609361	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Esophagus_Mucosa, Muscle_Skeletal, Testis"
"ENSG00000185818"	"ENSG00000185818.7"	"NAT8L"	5	-0.0198530452444681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0217373135530605	-0.0217127346655557	NA	NA	NA	-0.0175267905015379	-0.0297555779290828	NA	"Adipose_Subcutaneous, Skin_Not_Sun_Exposed_(Suprapubic), Skin_Sun_Exposed_(Lower_leg), Thyroid, Uterus"
"ENSG00000170791"	"ENSG00000170791.13"	"CHCHD7"	5	NA	-0.0183112846486273	NA	NA	NA	-0.0225625336556547	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.023204388780866	0.0309451616133775	NA	NA	NA	NA	NA	NA	NA	NA	0.0385871787004117	NA	"Adipose_Visceral_(Omentum), Artery_Tibial, Nerve_Tibial, Ovary, Uterus"
"ENSG00000133878"	"ENSG00000133878.4"	"DUSP26"	5	NA	-0.022470294274463	-0.0249983489367279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0227027054116093	0.0292553274217837	NA	NA	NA	NA	NA	NA	NA	NA	0.0311573347125674	NA	"Adipose_Visceral_(Omentum), Adrenal_Gland, Nerve_Tibial, Ovary, Uterus"
"ENSG00000146350"	"ENSG00000146350.9"	"TBC1D32"	5	NA	NA	NA	0.020539428860631	NA	0.01517651228432	-0.0291746604836661	NA	NA	NA	NA	NA	NA	NA	NA	0.0130212719872541	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0366726263632764	NA	"Artery_Aorta, Artery_Tibial, Brain_Cerebellum, Nerve_Tibial, Uterus"
"ENSG00000066926"	"ENSG00000066926.6"	"FECH"	5	NA	NA	NA	-0.0184526635352105	NA	-0.0271178304361883	NA	NA	NA	NA	NA	NA	NA	NA	-0.0182705342047697	-0.0185702122250648	NA	NA	NA	NA	NA	NA	NA	NA	-0.0138916013702219	NA	NA	"Artery_Aorta, Artery_Tibial, Muscle_Skeletal, Nerve_Tibial, Thyroid"
"ENSG00000111058"	"ENSG00000111058.3"	"ACSS3"	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0179471854157717	NA	NA	NA	NA	0.0191567301875468	0.0210428487653259	NA	0.0346412353382107	NA	NA	NA	NA	NA	NA	0.0276996176351943	NA	"Esophagus_Mucosa, Nerve_Tibial, Ovary, Prostate, Uterus"
"ENSG00000087088"	"ENSG00000087088.15"	"BAX"	4	0.0163763401377963	NA	NA	0.0308720792251517	NA	0.0308658116153416	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0249803287322431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Artery_Tibial, Nerve_Tibial"
"ENSG00000135929"	"ENSG00000135929.4"	"CYP27A1"	4	0.0147991037489722	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0135059009751173	NA	NA	NA	-0.0170347676030448	0.0208334198623484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Esophagus_Mucosa, Muscle_Skeletal, Nerve_Tibial"
"ENSG00000110917"	"ENSG00000110917.3"	"MLEC"	4	-0.0135371560417742	NA	NA	NA	NA	-0.0103861253137504	NA	NA	NA	NA	NA	NA	NA	NA	-0.0191876088267269	NA	NA	NA	NA	NA	-0.0164857952251419	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Muscle_Skeletal, Skin_Sun_Exposed_(Lower_leg)"
"ENSG00000173599"	"ENSG00000173599.9"	"PC"	4	-0.0138615815953141	NA	NA	0.0207359643753986	NA	0.0155987834096122	NA	NA	NA	NA	NA	NA	NA	NA	-0.0143983955631716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Artery_Tibial, Muscle_Skeletal"
"ENSG00000122378"	"ENSG00000122378.9"	"FAM213A"	4	-0.0149595741207284	NA	NA	NA	NA	0.0281991327887369	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0131344542908156	0.0265492250922548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Nerve_Tibial, Ovary"
"ENSG00000134056"	"ENSG00000134056.7"	"MRPS36"	4	-0.0151586755970486	NA	NA	NA	NA	-0.0228999314264897	NA	NA	NA	NA	-0.0159638805233508	NA	NA	NA	-0.0154052137671033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Esophagus_Mucosa, Muscle_Skeletal"
"ENSG00000161533"	"ENSG00000161533.7"	"ACOX1"	4	-0.0159410786535573	NA	NA	-0.0167083098888293	NA	-0.0210886629460221	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0171661223364027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Artery_Tibial, Nerve_Tibial"
"ENSG00000135070"	"ENSG00000135070.9"	"ISCA1"	4	-0.0160062548408255	NA	NA	NA	NA	-0.0215157234407814	NA	NA	NA	NA	NA	NA	NA	NA	-0.0174285875478889	-0.0154902985066884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Muscle_Skeletal, Nerve_Tibial"
"ENSG00000062282"	"ENSG00000062282.10"	"DGAT2"	4	-0.0163014613754055	NA	NA	-0.0272405293475697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0225752133850631	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0452187922860533	NA	"Adipose_Subcutaneous, Artery_Aorta, Nerve_Tibial, Uterus"
"ENSG00000138095"	"ENSG00000138095.14"	"LRPPRC"	4	-0.0170101005873529	NA	NA	-0.0194429233036524	NA	-0.0310144391773093	NA	NA	NA	NA	-0.0150299542196338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Artery_Tibial, Esophagus_Mucosa"
"ENSG00000176974"	"ENSG00000176974.13"	"SHMT1"	4	-0.0186853694075927	NA	NA	-0.0215857548223656	NA	NA	NA	0.0316856115470488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.038430804152228	NA	"Adipose_Subcutaneous, Artery_Aorta, Brain_Cortex, Uterus"
"ENSG00000154723"	"ENSG00000154723.8"	"ATP5J"	4	-0.0189937589602928	NA	NA	NA	NA	-0.0283085480270374	NA	NA	NA	NA	-0.0147657440184013	NA	NA	NA	-0.0170911038356001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Esophagus_Mucosa, Muscle_Skeletal"
"ENSG00000069535"	"ENSG00000069535.12"	"MAOB"	4	-0.0193513326765707	NA	NA	0.0347050926792771	NA	-0.018135958684844	NA	0.038002050599993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Artery_Tibial, Brain_Cortex"
"ENSG00000169021"	"ENSG00000169021.4"	"UQCRFS1"	4	-0.0198827223677781	NA	NA	NA	NA	-0.0228797578744956	NA	-0.0296587992777484	NA	NA	-0.0159607659990638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Brain_Cortex, Esophagus_Mucosa"
"ENSG00000140905"	"ENSG00000140905.5"	"GCSH"	4	-0.0211417565200272	NA	NA	NA	NA	-0.0207323067348107	NA	NA	NA	NA	-0.0153155172256588	NA	NA	NA	-0.0189662683142091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Esophagus_Mucosa, Muscle_Skeletal"
"ENSG00000061794"	"ENSG00000061794.8"	"MRPS35"	4	NA	NA	NA	-0.0103717268402352	NA	-0.0267806996579838	NA	NA	NA	NA	-0.016012624678179	NA	NA	NA	-0.016360414141758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial, Esophagus_Mucosa, Muscle_Skeletal"
"ENSG00000182810"	"ENSG00000182810.5"	"DDX28"	4	NA	NA	NA	-0.0130444941227528	NA	-0.0131016265717747	NA	NA	NA	NA	-0.016811693809901	NA	NA	NA	-0.010887399352742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial, Esophagus_Mucosa, Muscle_Skeletal"
"ENSG00000106772"	"ENSG00000106772.13"	"PRUNE2"	4	NA	NA	NA	-0.0134202860396511	NA	-0.0209724968261589	NA	NA	NA	NA	NA	NA	NA	NA	0.0154699646671112	-0.0226202598454026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial, Muscle_Skeletal, Nerve_Tibial"
"ENSG00000108094"	"ENSG00000108094.10"	"CUL2"	4	NA	NA	NA	-0.0156942834904361	NA	-0.0243985018902595	NA	NA	NA	NA	-0.0134314302686176	NA	NA	NA	-0.0159043046137488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial, Esophagus_Mucosa, Muscle_Skeletal"
"ENSG00000118246"	"ENSG00000118246.9"	"FASTKD2"	4	NA	NA	NA	-0.015808690422794	NA	-0.0318867327786089	NA	NA	NA	NA	-0.0173626431819358	NA	NA	NA	-0.0154628028127607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Artery_Aorta, Artery_Tibial, Esophagus_Mucosa, Muscle_Skeletal"
"ENSG00000021826"	"ENSG00000021826.10"	"CPS1"	4	NA	NA	NA	NA	NA	NA	NA	0.0323880410373098	NA	NA	0.0177803061379631	NA	NA	NA	0.0166245108443401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0408183279277224	NA	"Brain_Cortex, Esophagus_Mucosa, Muscle_Skeletal, Uterus"
"ENSG00000188906"	"ENSG00000188906.9"	"LRRK2"	3	0.0192382876609272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0185966140964835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0233880493424526	NA	"Adipose_Subcutaneous, Muscle_Skeletal, Uterus"
"ENSG00000145335"	"ENSG00000145335.11"	"SNCA"	3	0.0177727063503334	NA	NA	NA	NA	0.0387407641311356	-0.0293661538563238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Brain_Cerebellum"
"ENSG00000165792"	"ENSG00000165792.13"	"METTL17"	3	0.0177072028804627	NA	NA	NA	NA	0.0146412730718247	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0149706964196653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Nerve_Tibial"
"ENSG00000176890"	"ENSG00000176890.11"	"TYMS"	3	0.014550703602695	NA	NA	NA	NA	0.0195454024797179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0377692746145584	NA	"Adipose_Subcutaneous, Artery_Tibial, Uterus"
"ENSG00000119632"	"ENSG00000119632.3"	"IFI27L2"	3	0.0133573932191322	NA	NA	NA	NA	0.0214093876407023	NA	0.0284547964539298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Brain_Cortex"
"ENSG00000153721"	"ENSG00000153721.13"	"CNKSR3"	3	0.0130283035710197	NA	NA	0.0212369265512003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0248757668994725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Nerve_Tibial"
"ENSG00000108443"	"ENSG00000108443.9"	"RPS6KB1"	3	-0.0103934290428896	NA	NA	NA	NA	-0.0215686128373523	NA	NA	NA	NA	-0.0160135210730341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Esophagus_Mucosa"
"ENSG00000113048"	"ENSG00000113048.12"	"MRPS27"	3	-0.0131190674066376	NA	NA	NA	NA	-0.0298046474710092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0265431747345186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Ovary"
"ENSG00000117114"	"ENSG00000117114.15"	"LPHN2"	3	-0.0135215302724807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0119251881443366	NA	NA	NA	0.0367702333370954	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Muscle_Skeletal, Prostate"
"ENSG00000005882"	"ENSG00000005882.7"	"PDK2"	3	-0.0136326780907899	NA	NA	-0.0211729534080939	NA	-0.0205347634610561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Artery_Tibial"
"ENSG00000186868"	"ENSG00000186868.11"	"MAPT"	3	-0.0140738156406714	NA	NA	-0.037016668687199	NA	NA	NA	-0.0350997687983895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Brain_Cortex"
"ENSG00000143149"	"ENSG00000143149.8"	"ALDH9A1"	3	-0.0141075550751521	NA	NA	-0.0345001808135847	NA	-0.0203171226576108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Artery_Tibial"
"ENSG00000124532"	"ENSG00000124532.10"	"MRS2"	3	-0.0144047160521502	NA	NA	NA	NA	-0.0223044815257084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.029493229931521	NA	"Adipose_Subcutaneous, Artery_Tibial, Uterus"
"ENSG00000006757"	"ENSG00000006757.7"	"PNPLA4"	3	-0.0145291131525597	NA	NA	NA	NA	-0.0157640909884056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0256776175299648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Ovary"
"ENSG00000100412"	"ENSG00000100412.11"	"ACO2"	3	-0.0145329176235412	NA	NA	NA	NA	-0.0245373558872811	NA	NA	NA	NA	-0.0137439769563592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Esophagus_Mucosa"
"ENSG00000138293"	"ENSG00000138293.15"	"NCOA4"	3	-0.0146504879835396	NA	NA	-0.0132679133749131	NA	-0.0247964784704081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Artery_Tibial"
"ENSG00000139531"	"ENSG00000139531.8"	"SUOX"	3	-0.0147884566224714	NA	NA	-0.0169552156433234	NA	-0.0220826033172545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Artery_Tibial"
"ENSG00000113575"	"ENSG00000113575.5"	"PPP2CA"	3	-0.0148732442433735	NA	NA	NA	NA	-0.0239500626700492	NA	NA	NA	NA	-0.0125810511342605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Esophagus_Mucosa"
"ENSG00000165637"	"ENSG00000165637.9"	"VDAC2"	3	-0.0151896790548834	NA	NA	NA	NA	-0.0224673347891135	NA	NA	NA	NA	-0.0126842791281587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Esophagus_Mucosa"
"ENSG00000165028"	"ENSG00000165028.7"	"NIPSNAP3B"	3	-0.0153377512648122	NA	NA	NA	NA	-0.0242981099125865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0258137498825079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Ovary"
"ENSG00000091140"	"ENSG00000091140.8"	"DLD"	3	-0.015616640127608	NA	NA	-0.00912160569710935	NA	-0.0289218270952847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Artery_Tibial"
"ENSG00000083720"	"ENSG00000083720.8"	"OXCT1"	3	-0.0156517019052358	NA	NA	-0.0198584552076416	NA	-0.0202079796587793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Artery_Tibial"
"ENSG00000076555"	"ENSG00000076555.11"	"ACACB"	3	-0.0157107269935407	NA	NA	-0.0251940213669875	NA	NA	0.0321213312746224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Brain_Cerebellum"
"ENSG00000173141"	"ENSG00000173141.4"	"MRP63"	3	-0.0158029969432931	NA	NA	NA	NA	-0.0113259479347082	NA	NA	NA	NA	-0.0185170680735716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Esophagus_Mucosa"
"ENSG00000006695"	"ENSG00000006695.6"	"COX10"	3	-0.0159988268542696	NA	NA	NA	NA	-0.0256179837475947	NA	NA	NA	NA	NA	NA	NA	NA	-0.0163441511166205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Muscle_Skeletal"
"ENSG00000048544"	"ENSG00000048544.5"	"MRPS10"	3	-0.0160971281153115	NA	NA	NA	NA	-0.0215491935744388	NA	NA	NA	NA	NA	NA	NA	NA	-0.0187408696274368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Muscle_Skeletal"
"ENSG00000256053"	"ENSG00000256053.3"	"APOPT1"	3	-0.0165295956362999	NA	NA	NA	NA	-0.0204368305054241	NA	NA	NA	NA	NA	NA	NA	NA	-0.0220032606385821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Muscle_Skeletal"
"ENSG00000132305"	"ENSG00000132305.16"	"IMMT"	3	-0.0166791231776227	NA	NA	NA	NA	-0.0284764150005257	NA	NA	NA	NA	NA	NA	NA	NA	-0.0170104418671867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Muscle_Skeletal"
"ENSG00000136521"	"ENSG00000136521.8"	"NDUFB5"	3	-0.0168573059168801	NA	NA	NA	NA	-0.0178231772509316	NA	NA	NA	NA	NA	NA	NA	NA	-0.0179064833162506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Muscle_Skeletal"
"ENSG00000051620"	"ENSG00000051620.6"	"HEBP2"	3	-0.0169139601365483	NA	NA	NA	NA	-0.013460497370997	NA	0.0340324231712068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Brain_Cortex"
"ENSG00000127884"	"ENSG00000127884.4"	"ECHS1"	3	-0.0170842662205779	NA	NA	NA	NA	-0.0225307982132386	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0177845724683202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Nerve_Tibial"
"ENSG00000171202"	"ENSG00000171202.2"	"TMEM126A"	3	-0.0171521614841195	NA	NA	NA	NA	-0.0140760168009521	NA	NA	NA	NA	NA	NA	NA	NA	-0.0179868232086664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Muscle_Skeletal"
"ENSG00000204370"	"ENSG00000204370.4"	"SDHD"	3	-0.0171547243750645	NA	NA	NA	NA	-0.0247788230275535	NA	NA	NA	NA	-0.0141626320202425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Esophagus_Mucosa"
"ENSG00000116898"	"ENSG00000116898.7"	"MRPS15"	3	-0.0173290305331967	NA	NA	NA	NA	-0.0100503506319663	NA	NA	NA	NA	NA	NA	NA	NA	-0.0134809832744167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Tibial, Muscle_Skeletal"
"ENSG00000186205"	"ENSG00000186205.8"	"MARC1"	3	-0.0173447323619092	NA	NA	-0.0244053507840931	NA	-0.0220181808633496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Adipose_Subcutaneous, Artery_Aorta, Artery_Tibial"
